token_str,A,B,N,x
jeanlouis,3.181283870731711e-06,0.0,1.0141571264060656e-06,3.181283870731711e-06
jeanluc,6.362567741463422e-06,0.0,7.0990998848424585e-06,6.362567741463422e-06
jeanludovic,0.0,0.0,5.070785632030328e-07,0.0
jeanmarc,3.181283870731711e-06,0.0,6.5920213216394255e-06,3.181283870731711e-06
jeanmaurice,0.0,0.0,5.070785632030328e-07,0.0
jeanmichel,0.0,0.0,3.0424713792181962e-06,0.0
jeannicolas,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
jeanpaul,0.0,2.500844034861766e-06,1.5212356896090981e-06,-2.500844034861766e-06
jeanphilippe,0.0,0.0,5.070785632030328e-07,0.0
jeanpierre,4.771925806097567e-06,2.500844034861766e-06,2.028314252812131e-06,2.271081771235801e-06
jeanren,0.0,0.0,1.5212356896090981e-06,0.0
jeanrmi,0.0,0.0,5.070785632030328e-07,0.0
jeanyves,0.0,0.0,1.0141571264060656e-06,0.0
jeaunauxrobin,0.0,0.0,1.0141571264060656e-06,0.0
jed,0.0,0.0,1.0141571264060656e-06,0.0
jefe,0.0,0.0,5.070785632030328e-07,0.0
jeff,9.543851612195134e-06,0.0,2.5353928160151637e-06,9.543851612195134e-06
jeffrey,0.0,0.0,1.0141571264060656e-06,0.0
jekyll,1.5906419353658556e-06,0.0,5.070785632030328e-07,1.5906419353658556e-06
jell,0.0,5.001688069723532e-06,0.0,-5.001688069723532e-06
jelled,0.0,7.502532104585297e-06,1.5212356896090981e-06,-7.502532104585297e-06
jelledit,0.0,0.0,5.070785632030328e-07,0.0
jellied,0.0,5.251772473209708e-05,5.070785632030327e-06,-5.251772473209708e-05
jellies,0.0,2.500844034861766e-06,5.070785632030328e-07,-2.500844034861766e-06
jello,0.0,1.5005064209170595e-05,3.0424713792181962e-06,-1.5005064209170595e-05
jells,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
jelly,9.543851612195133e-05,0.00014754979805684418,6.896268459561245e-05,-5.211128193489285e-05
jellybean,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
jellyjam,0.0,0.0,5.070785632030328e-07,0.0
jellylike,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
jellynot,0.0,0.0,5.070785632030328e-07,0.0
jenke,0.0,0.0,5.070785632030328e-07,0.0
jenkins,9.543851612195134e-06,0.0,1.0141571264060656e-06,9.543851612195134e-06
jenne,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
jenner,0.0,0.0,1.0141571264060656e-06,0.0
jennifer,6.362567741463422e-06,0.0,1.0141571264060656e-06,6.362567741463422e-06
jenny,0.0,0.0,5.070785632030328e-07,0.0
jensen,3.0222196771951255e-05,0.0,4.056628505624262e-06,3.0222196771951255e-05
jeremy,1.1134493547560989e-05,0.0,5.070785632030328e-07,1.1134493547560989e-05
jeriko,0.0,0.0,5.070785632030328e-07,0.0
jerk,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
jerked,3.181283870731711e-06,0.0,0.0,3.181283870731711e-06
jerkied,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
jerky,7.15788870914635e-05,1.750590824403236e-05,5.932819189475483e-05,5.407297884743114e-05
jerome,3.181283870731711e-06,0.0,1.0141571264060656e-06,3.181283870731711e-06
jerry,1.5906419353658556e-06,0.0,2.028314252812131e-06,1.5906419353658556e-06
jersey,1.5906419353658556e-06,5.001688069723532e-06,0.0,-3.4110461343576765e-06
jerusalem,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
jesi,0.0,0.0,5.070785632030328e-07,0.0
jespersen,0.0,0.0,5.070785632030328e-07,0.0
jess,0.0,0.0,2.5353928160151637e-06,0.0
jesse,1.2725135482926845e-05,0.0,1.0141571264060656e-06,1.2725135482926845e-05
jessiaume,0.0,0.0,1.5212356896090981e-06,0.0
jessica,0.0,0.0,5.070785632030328e-07,0.0
jessie,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
jessup,0.0,0.0,5.070785632030328e-07,0.0
jester,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
jet,3.181283870731711e-06,2.500844034861766e-06,4.563707068827294e-06,6.804398358699452e-07
jetblack,4.771925806097567e-06,0.0,5.070785632030328e-07,4.771925806097567e-06
jetengine,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
jetpowered,0.0,0.0,5.070785632030328e-07,0.0
jeune,0.0,0.0,1.0141571264060656e-06,0.0
jewel,1.5906419353658556e-06,0.0,2.5353928160151637e-06,1.5906419353658556e-06
jewell,3.181283870731711e-06,0.0,5.070785632030328e-07,3.181283870731711e-06
jewelry,0.0,0.0,1.0141571264060656e-06,0.0
jewels,4.771925806097567e-06,0.0,0.0,4.771925806097567e-06
jewish,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
jf,3.181283870731711e-06,0.0,0.0,3.181283870731711e-06
jicama,1.1134493547560989e-05,2.500844034861766e-06,2.028314252812131e-05,8.633649512699223e-06
jigar,0.0,0.0,2.5353928160151637e-06,0.0
jillian,1.5906419353658556e-06,0.0,5.070785632030328e-07,1.5906419353658556e-06
jim,3.8175406448780536e-05,0.0,6.0849427584363925e-06,3.8175406448780536e-05
jimjim,0.0,0.0,5.070785632030328e-07,0.0
jimmy,1.5906419353658556e-06,0.0,5.070785632030328e-07,1.5906419353658556e-06
jindalee,0.0,2.500844034861766e-06,5.070785632030328e-07,-2.500844034861766e-06
jinglewriting,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
jj,1.5906419353658556e-06,0.0,5.070785632030328e-07,1.5906419353658556e-06
jl,0.0,0.0,5.070785632030328e-07,0.0
jm,3.181283870731711e-06,2.500844034861766e-06,6.5920213216394255e-06,6.804398358699452e-07
jma,0.0,0.0,5.070785632030328e-07,0.0
jo,0.0,0.0,5.070785632030328e-07,0.0
joan,0.0,0.0,2.5353928160151637e-06,0.0
joann,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
joanne,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
joaquin,0.0,0.0,2.028314252812131e-06,0.0
job,4.930989999634152e-05,0.00016005401823115302,9.330245562935802e-05,-0.0001107441182348115
jobs,0.0,0.0,5.070785632030328e-07,0.0
jockey,0.0,0.0,5.070785632030328e-07,0.0
jockeying,0.0,0.0,5.070785632030328e-07,0.0
jocko,1.5906419353658556e-06,0.0,1.0141571264060656e-06,1.5906419353658556e-06
joe,1.2725135482926845e-05,5.001688069723532e-06,5.070785632030327e-06,7.723447413203312e-06
joel,7.953209676829278e-06,0.0,1.0141571264060656e-06,7.953209676829278e-06
joey,2.0678345159756124e-05,0.0,8.620335574451557e-06,2.0678345159756124e-05
joguet,3.181283870731711e-06,0.0,1.0141571264060656e-06,3.181283870731711e-06
johan,0.0,0.0,3.5495499424212292e-06,0.0
johann,0.0,0.0,1.0141571264060656e-06,0.0
johannisbergit,0.0,0.0,5.070785632030328e-07,0.0
john,5.408182580243909e-05,7.502532104585297e-06,1.3184042643278851e-05,4.657929369785379e-05
johnson,4.771925806097567e-06,0.0,2.028314252812131e-06,4.771925806097567e-06
joie,0.0,0.0,5.070785632030328e-07,0.0
join,4.135669031951225e-05,2.500844034861766e-05,3.853797080343049e-05,1.634824997089459e-05
joined,6.839760322073179e-05,3.251097245320296e-05,6.744144890600336e-05,3.5886630767528834e-05
joining,3.181283870731711e-06,5.001688069723532e-06,3.0424713792181962e-06,-1.8204041989918207e-06
joins,1.7497061289024412e-05,5.001688069723532e-06,1.622651402249705e-05,1.249537321930088e-05
joint,1.4315777418292701e-05,1.0003376139447064e-05,1.0648649827263687e-05,4.312401278845637e-06
jointly,1.5906419353658556e-06,0.0,1.0141571264060656e-06,1.5906419353658556e-06
joints,0.0,5.001688069723532e-06,0.0,-5.001688069723532e-06
jointventure,0.0,0.0,2.028314252812131e-06,0.0
joke,1.5906419353658556e-06,0.0,1.0141571264060656e-06,1.5906419353658556e-06
jokey,0.0,0.0,5.070785632030328e-07,0.0
joking,0.0,0.0,5.070785632030328e-07,0.0
jolie,0.0,0.0,2.028314252812131e-06,0.0
jolivet,3.181283870731711e-06,0.0,1.0141571264060656e-06,3.181283870731711e-06
jolle,0.0,0.0,5.070785632030328e-07,0.0
jolly,6.362567741463422e-06,2.500844034861766e-05,1.3691121206481883e-05,-1.8645872607154237e-05
jolt,2.2268987095121977e-05,1.0003376139447064e-05,2.1297299654527374e-05,1.2265610955674913e-05
jolted,1.5906419353658556e-06,2.500844034861766e-06,2.028314252812131e-06,-9.102020994959103e-07
jolting,1.5906419353658556e-06,2.500844034861766e-06,1.5212356896090981e-06,-9.102020994959103e-07
jolts,2.545027096585369e-05,0.0,1.2676964080075819e-05,2.545027096585369e-05
joltsthe,0.0,0.0,5.070785632030328e-07,0.0
jon,7.953209676829278e-06,0.0,5.070785632030328e-07,7.953209676829278e-06
jonagold,0.0,0.0,5.070785632030328e-07,0.0
jonata,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
jonathan,4.771925806097567e-06,0.0,1.0141571264060656e-06,4.771925806097567e-06
jonck,0.0,0.0,2.028314252812131e-06,0.0
jones,3.181283870731711e-06,0.0,1.5212356896090981e-06,3.181283870731711e-06
joo,3.181283870731711e-06,0.0,5.070785632030327e-06,3.181283870731711e-06
jordan,1.1134493547560989e-05,0.0,5.070785632030327e-06,1.1134493547560989e-05
jorge,1.7497061289024412e-05,0.0,3.0424713792181962e-06,1.7497061289024412e-05
jorgensen,1.5906419353658556e-06,0.0,1.0141571264060656e-06,1.5906419353658556e-06
jorian,0.0,0.0,5.070785632030328e-07,0.0
jorio,0.0,0.0,1.0141571264060656e-06,0.0
jos,7.953209676829278e-06,0.0,4.056628505624262e-06,7.953209676829278e-06
jose,3.181283870731711e-06,0.0,2.5353928160151637e-06,3.181283870731711e-06
josebased,1.5906419353658556e-06,0.0,2.5353928160151637e-06,1.5906419353658556e-06
josef,4.771925806097567e-06,0.0,1.5212356896090981e-06,4.771925806097567e-06
joseph,2.0678345159756124e-05,0.0,8.113257011248524e-06,2.0678345159756124e-05
josephinemariposa,0.0,0.0,5.070785632030328e-07,0.0
josephlike,0.0,0.0,5.070785632030328e-07,0.0
josephshfer,1.5906419353658556e-06,0.0,5.070785632030328e-07,1.5906419353658556e-06
josetta,3.181283870731711e-06,0.0,0.0,3.181283870731711e-06
josh,4.29473322548781e-05,0.0,3.5495499424212292e-06,4.29473322548781e-05
joshua,4.771925806097567e-06,0.0,1.5212356896090981e-06,4.771925806097567e-06
josko,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
josmeyer,0.0,0.0,1.0141571264060656e-06,0.0
josselin,0.0,2.500844034861766e-06,5.070785632030328e-07,-2.500844034861766e-06
jostle,1.5906419353658556e-06,0.0,5.070785632030328e-07,1.5906419353658556e-06
jostles,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
jot,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
jota,3.181283870731711e-06,0.0,0.0,3.181283870731711e-06
jottings,0.0,0.0,5.070785632030328e-07,0.0
joubert,0.0,0.0,1.5212356896090981e-06,0.0
jourdan,0.0,0.0,1.0141571264060656e-06,0.0
journal,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
journaux,0.0,0.0,1.5212356896090981e-06,0.0
journey,3.4994122578048823e-05,0.0,2.028314252812131e-06,3.4994122578048823e-05
journeyman,0.0,0.0,5.070785632030328e-07,0.0
jousting,0.0,0.0,5.070785632030328e-07,0.0
jouves,1.5906419353658556e-06,0.0,5.070785632030328e-07,1.5906419353658556e-06
joven,0.0,2.500844034861766e-06,5.070785632030328e-07,-2.500844034861766e-06
jovens,0.0,0.0,5.070785632030328e-07,0.0
jovenstyled,0.0,0.0,5.070785632030328e-07,0.0
jovly,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
joy,0.00013679520644146358,2.500844034861766e-06,3.2960106608197127e-05,0.00013429436240660182
joya,0.0,0.0,5.070785632030328e-07,0.0
joyful,2.0678345159756124e-05,0.0,1.5212356896090981e-05,2.0678345159756124e-05
joyous,2.0678345159756124e-05,0.0,6.5920213216394255e-06,2.0678345159756124e-05
joyously,7.953209676829278e-06,0.0,5.070785632030328e-07,7.953209676829278e-06
joyride,4.771925806097567e-06,0.0,0.0,4.771925806097567e-06
joys,3.181283870731711e-06,0.0,1.0141571264060656e-06,3.181283870731711e-06
joysoft,0.0,0.0,5.070785632030328e-07,0.0
jr,1.5906419353658556e-06,0.0,5.070785632030328e-07,1.5906419353658556e-06
jrg,0.0,0.0,5.070785632030328e-07,0.0
jrgensen,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
jrme,0.0,2.500844034861766e-06,5.070785632030328e-07,-2.500844034861766e-06
jrmy,0.0,0.0,2.028314252812131e-06,0.0
jsus,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
juan,0.0,5.001688069723532e-06,2.028314252812131e-06,-5.001688069723532e-06
jubilant,0.0,0.0,3.0424713792181962e-06,0.0
jubilee,3.181283870731711e-06,0.0,0.0,3.181283870731711e-06
jucie,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
jucier,0.0,0.0,5.070785632030328e-07,0.0
judd,4.771925806097567e-06,2.500844034861766e-06,2.028314252812131e-06,2.271081771235801e-06
judge,1.7497061289024412e-05,2.500844034861766e-05,1.622651402249705e-05,-7.511379059593247e-06
judged,2.3859629030487833e-05,2.500844034861766e-06,1.2169885516872785e-05,2.1358784995626066e-05
judging,9.543851612195134e-06,7.502532104585297e-06,3.5495499424212292e-06,2.0413195076098366e-06
judgment,0.0,0.0,1.0141571264060656e-06,0.0
judicious,5.7263109673170804e-05,0.0,2.6875163849760734e-05,5.7263109673170804e-05
judiciously,9.543851612195134e-06,2.500844034861766e-06,1.3691121206481883e-05,7.0430075773333685e-06
judson,0.0,0.0,5.070785632030328e-07,0.0
judy,1.5906419353658556e-06,0.0,5.070785632030328e-07,1.5906419353658556e-06
jug,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
juggernaut,0.0,0.0,5.070785632030328e-07,0.0
juggler,0.0,0.0,5.070785632030328e-07,0.0
juggles,0.0,0.0,5.070785632030328e-07,0.0
juggling,0.0,0.0,1.0141571264060656e-06,0.0
jugshaped,0.0,0.0,5.070785632030328e-07,0.0
juhasz,3.181283870731711e-06,0.0,5.070785632030328e-07,3.181283870731711e-06
juic,0.0,0.0,5.070785632030328e-07,0.0
juice,0.0004262920386780493,0.0008377827516786915,0.00044521497849226273,-0.00041149071300064223
juiceadded,0.0,0.0,5.070785632030328e-07,0.0
juiced,0.0,0.0,1.5212356896090981e-06,0.0
juiceflavored,3.181283870731711e-06,0.0,5.070785632030328e-07,3.181283870731711e-06
juiceladen,0.0,0.0,5.070785632030328e-07,0.0
juiceled,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
juicelike,0.0,1.250422017430883e-05,1.0141571264060656e-06,-1.250422017430883e-05
juiceonnectarine,0.0,0.0,5.070785632030328e-07,0.0
juiceonstrawberry,0.0,0.0,5.070785632030328e-07,0.0
juices,1.4315777418292701e-05,2.250759631375589e-05,2.3325613907339506e-05,-8.19181889546319e-06
juicier,7.953209676829278e-06,2.500844034861766e-06,7.606178448045491e-06,5.452365641967512e-06
juiciest,6.362567741463422e-06,0.0,2.028314252812131e-06,6.362567741463422e-06
juicily,6.362567741463422e-06,2.500844034861766e-06,1.0141571264060656e-06,3.861723706601656e-06
juiciness,0.00011611686128170746,0.00012004051367336476,0.00014451739051286433,-3.923652391657294e-06
juicness,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
juicy,0.0031924183642792724,0.0020331862003426155,0.003515068600123423,0.0011592321639366568
juicya,0.0,0.0,5.070785632030328e-07,0.0
juicyan,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
juicyfeeling,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
juicyfruity,0.0,0.0,5.070785632030328e-07,0.0
juicylike,0.0,0.0,5.070785632030328e-07,0.0
juicysavory,0.0,0.0,5.070785632030328e-07,0.0
juicystill,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
juicysweet,0.0,0.0,1.5212356896090981e-06,0.0
juicytoasty,0.0,0.0,5.070785632030328e-07,0.0
jules,1.5906419353658556e-06,0.0,1.0141571264060656e-06,1.5906419353658556e-06
julia,0.0,2.500844034861766e-06,1.5212356896090981e-06,-2.500844034861766e-06
juliard,0.0,0.0,1.0141571264060656e-06,0.0
julie,1.5906419353658556e-06,0.0,2.5353928160151637e-06,1.5906419353658556e-06
julien,3.181283870731711e-06,0.0,5.070785632030328e-07,3.181283870731711e-06
juliette,0.0,0.0,5.070785632030328e-07,0.0
julinas,0.0,0.0,3.5495499424212292e-06,0.0
julio,0.0,0.0,5.070785632030328e-07,0.0
julius,0.0,0.0,2.028314252812131e-06,0.0
july,6.362567741463422e-06,0.0,1.0141571264060656e-06,6.362567741463422e-06
jumara,0.0,0.0,5.070785632030328e-07,0.0
jumble,4.771925806097567e-06,1.0003376139447064e-05,5.070785632030327e-06,-5.231450333349497e-06
jumbled,1.5906419353658556e-06,0.00012004051367336476,1.4705278332887949e-05,-0.0001184498717379989
jumbles,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
jumbojetsized,0.0,0.0,5.070785632030328e-07,0.0
jumilla,1.5906419353658556e-06,7.502532104585297e-06,5.57786419523336e-06,-5.911890169219442e-06
jump,5.408182580243909e-05,1.250422017430883e-05,3.701673511382139e-05,4.157760562813026e-05
jumped,0.0,0.0,2.028314252812131e-06,0.0
jumper,0.0,0.0,5.070785632030328e-07,0.0
jumpiness,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
jumping,1.5906419353658556e-06,0.0,1.5212356896090981e-06,1.5906419353658556e-06
jumps,2.2268987095121977e-05,1.5005064209170595e-05,1.4198199769684917e-05,7.263922885951382e-06
jumpy,4.771925806097567e-06,0.0001975666787540795,4.6144149251475976e-05,-0.00019279475294798194
junction,0.0,0.0,5.070785632030328e-07,0.0
juncture,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
june,0.0,0.0,3.0424713792181962e-06,0.0
jungle,3.181283870731711e-06,0.0,0.0,3.181283870731711e-06
junior,1.5906419353658556e-06,7.502532104585297e-06,5.57786419523336e-06,-5.911890169219442e-06
juniper,0.00017656125482560996,8.252785315043827e-05,9.634492700857622e-05,9.403340167517169e-05
juniperanise,0.0,0.0,5.070785632030328e-07,0.0
juniperberry,0.0,0.0,5.070785632030328e-07,0.0
juniperinfused,0.0,0.0,1.0141571264060656e-06,0.0
juniperlaced,1.5906419353658556e-06,0.0,5.070785632030328e-07,1.5906419353658556e-06
juniperpowered,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
junk,0.0,0.0,5.070785632030328e-07,0.0
jura,9.543851612195134e-06,7.502532104585297e-06,3.0424713792181962e-06,2.0413195076098366e-06
jurado,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
juranon,7.953209676829278e-06,0.0,5.070785632030327e-06,7.953209676829278e-06
jurassic,0.0,0.0,1.5212356896090981e-06,0.0
jurisdiction,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
jurosa,0.0,0.0,1.0141571264060656e-06,0.0
jury,1.5906419353658556e-06,0.0,1.0141571264060656e-06,1.5906419353658556e-06
jus,4.771925806097567e-06,0.0,1.0141571264060656e-06,4.771925806097567e-06
juslyn,0.0,0.0,5.070785632030328e-07,0.0
justaboutdry,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
justacceptable,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
justadequate,0.0,5.001688069723532e-06,0.0,-5.001688069723532e-06
justbaked,1.5906419353658556e-06,0.0,3.0424713792181962e-06,1.5906419353658556e-06
justbitten,0.0,0.0,1.5212356896090981e-06,0.0
justbloomed,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
justcarved,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
justcaught,0.0,0.0,5.070785632030328e-07,0.0
justchopped,0.0,0.0,5.070785632030328e-07,0.0
justchurned,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
justcracked,0.0,0.0,1.5212356896090981e-06,0.0
justcrispenough,0.0,0.0,5.070785632030328e-07,0.0
justcrushed,1.5906419353658556e-06,0.0,1.5212356896090981e-06,1.5906419353658556e-06
justcut,7.953209676829278e-06,0.0,3.5495499424212292e-06,7.953209676829278e-06
justdried,0.0,2.500844034861766e-06,2.5353928160151637e-06,-2.500844034861766e-06
justdry,0.0,0.0,5.070785632030328e-07,0.0
justenough,3.181283870731711e-06,2.500844034861766e-06,1.0141571264060656e-06,6.804398358699452e-07
justenoughofeverything,0.0,0.0,5.070785632030328e-07,0.0
justfermented,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
justgolden,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
justgoodenough,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
justhewn,0.0,0.0,5.070785632030328e-07,0.0
justice,2.7040912901219546e-05,2.500844034861766e-06,1.5212356896090981e-05,2.454006886635778e-05
justifiably,0.0,0.0,1.0141571264060656e-06,0.0
justified,4.771925806097567e-06,0.0,5.070785632030328e-07,4.771925806097567e-06
justifies,6.362567741463422e-06,0.0,2.028314252812131e-06,6.362567741463422e-06
justify,3.181283870731711e-06,7.502532104585297e-06,3.0424713792181962e-06,-4.321248233853586e-06
justin,7.953209676829278e-06,2.500844034861766e-06,1.0141571264060656e-06,5.452365641967512e-06
justincheck,0.0,0.0,5.070785632030328e-07,0.0
justine,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
justintime,3.181283870731711e-06,5.001688069723532e-06,3.5495499424212292e-06,-1.8204041989918207e-06
justlivelyenough,0.0,0.0,5.070785632030328e-07,0.0
justly,0.0,0.0,1.5212356896090981e-06,0.0
justmade,0.0,0.0,5.070785632030328e-07,0.0
justmowed,0.0,0.0,5.070785632030328e-07,0.0
justmown,0.0,0.0,5.070785632030328e-07,0.0
justmuddled,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
justoffdry,1.5906419353658556e-06,2.500844034861766e-06,2.028314252812131e-06,-9.102020994959103e-07
justontheedge,0.0,0.0,5.070785632030328e-07,0.0
justpeeled,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
justpicked,2.3859629030487833e-05,0.0,1.2676964080075819e-05,2.3859629030487833e-05
justplucked,0.0,0.0,5.070785632030328e-07,0.0
justpressed,1.5906419353658556e-06,0.0,1.0141571264060656e-06,1.5906419353658556e-06
justpulled,1.5906419353658556e-06,0.0,5.070785632030328e-07,1.5906419353658556e-06
justrainedon,0.0,0.0,5.070785632030328e-07,0.0
justreadytodrink,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
justreleased,4.771925806097567e-06,2.500844034861766e-06,1.5212356896090981e-06,2.271081771235801e-06
justrichenough,0.0,0.0,1.5212356896090981e-06,0.0
